"","seqnames","start","end","width","strand","V4","V5","V6","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"1866","chr17",12832299,12832618,320,"*","H33K36M_ATAC_peak_7089",101,".","Intron (ENSMUST00000160932.2/104103, intron 1 of 2)",17,12841115,12848120,7006,2,"17171","ENSMUST00000165020.7",15502
"1867","chr17",13555943,13556143,201,"*","H33K36M_ATAC_peak_7097",42,".","Intron (ENSMUST00000137459.7/72578, intron 1 of 5)",17,13487021,13568864,81844,2,"72578","ENSMUST00000137459.7",12721
"1868","chr17",13590478,13590676,199,"*","H33K36M_ATAC_peak_7098",56,".","Intron (ENSMUST00000185626.6/72578, intron 1 of 5)",17,13487021,13568864,81844,2,"72578","ENSMUST00000137459.7",-21614
"1869","chr17",13700179,13700573,395,"*","H33K36M_ATAC_peak_7100",135,".","Intron (ENSMUST00000135850.7/72578, intron 1 of 4)",17,13489273,13668891,179619,2,"72578","ENSMUST00000185626.6",-31288
"1870","chr17",13715546,13715817,272,"*","H33K36M_ATAC_peak_7101",88,".","Intron (ENSMUST00000135850.7/72578, intron 1 of 4)",17,13714049,13732898,18850,2,"21646","ENSMUST00000142863.1",17081
"1871","chr17",13867561,13867761,201,"*","H33K36M_ATAC_peak_7102",44,".","Intron (ENSMUST00000170827.8/17356, intron 22 of 32)",17,13874907,13882405,7499,1,"17356","ENSMUST00000136087.1",-7146
"1872","chr17",13879731,13880027,297,"*","H33K36M_ATAC_peak_7103",90,".","Intron (ENSMUST00000170827.8/17356, intron 22 of 32)",17,13881886,13882770,885,1,"17356","ENSMUST00000123030.1",-1859
"1873","chr17",13920770,13921188,419,"*","H33K36M_ATAC_peak_7104",81,".","Intron (ENSMUST00000227377.1/ENSMUST00000227377.1, intron 4 of 10)",17,13898824,13905795,6972,1,"17356","ENSMUST00000124922.1",21946
"1874","chr17",15510691,15511069,379,"*","H33K36M_ATAC_peak_7116",54,".","Intron (ENSMUST00000014911.11/21374, intron 5 of 8)",17,15515483,15516935,1453,1,"21374","ENSMUST00000149518.1",-4414
"1875","chr17",17600871,17601174,304,"*","H33K36M_ATAC_peak_7130",84,".","Intron (ENSMUST00000041047.3/240028, intron 1 of 17)",17,17527065,17578694,51630,2,"240028","ENSMUST00000231515.1",-22177
"1876","chr17",17845339,17845675,337,"*","H33K36M_ATAC_peak_7136",58,".","Intron (ENSMUST00000003762.7/15116, intron 4 of 4)",17,17838281,17839071,791,1,"75202","ENSMUST00000179350.1",7058
"1877","chr17",17910275,17910485,211,"*","H33K36M_ATAC_peak_7139",80,".","Intron (ENSMUST00000054871.11/14289, intron 1 of 1)",17,17887888,17893853,5966,1,"14289","ENSMUST00000064068.4",22387
"1878","chr17",21370426,21370664,239,"*","H33K36M_ATAC_peak_7145",70,".","Intron (ENSMUST00000231877.1/ENSMUST00000231877.1, intron 1 of 2)",17,21383748,21399262,15515,1,"210503","ENSMUST00000056107.10",-13084
"1879","chr17",21532124,21532370,247,"*","H33K36M_ATAC_peak_7155",122,".","Intron (ENSMUST00000180842.1/319870, intron 2 of 2)",17,21535539,21562601,27063,1,"22710","ENSMUST00000233281.1",-3169
"1880","chr17",21759062,21759309,248,"*","H33K36M_ATAC_peak_7164",43,".","Intron (ENSMUST00000183192.7/381067, intron 5 of 5)",17,21735912,21748969,13058,1,"381067","ENSMUST00000182603.1",23150
"1881","chr17",22035665,22035863,199,"*","H33K36M_ATAC_peak_7168",64,".","Intron (ENSMUST00000174015.7/74670, intron 5 of 5)",17,21962586,22071168,108583,1,"74670","ENSMUST00000174015.7",73079
"1882","chr17",22353037,22353235,199,"*","H33K36M_ATAC_peak_7172",50,".","Intron (ENSMUST00000115535.2/319615, intron 3 of 5)",17,22337989,22361400,23412,2,"319615","ENSMUST00000115535.2",8165
"1883","chr17",23592556,23592818,263,"*","H33K36M_ATAC_peak_7183",91,".","Intron (ENSMUST00000057029.4/22654, intron 1 of 5)",17,23575844,23586232,10389,2,"22654","ENSMUST00000115516.10",-6324
"1884","chr17",23924521,23924997,477,"*","H33K36M_ATAC_peak_7196",85,".","Intron (ENSMUST00000234950.1/ENSMUST00000234950.1, intron 1 of 1)",17,23917478,23919440,1963,1,"620253","ENSMUST00000234395.1",7043
"1885","chr17",24855812,24856149,338,"*","H33K36M_ATAC_peak_7217",125,".","Intron (ENSMUST00000164251.7/14651, intron 3 of 7)",17,24858201,24864446,6246,1,"14651","ENSMUST00000163132.1",-2052
"1886","chr17",25211739,25211981,243,"*","H33K36M_ATAC_peak_7223",70,".","Intron (ENSMUST00000039734.11/74154, intron 8 of 14)",17,25210685,25213378,2694,1,"74154","ENSMUST00000162838.1",1054
"1887","chr17",26452009,26452207,199,"*","H33K36M_ATAC_peak_7234",46,".","Intron (ENSMUST00000236943.1/ENSMUST00000236943.1, intron 1 of 1)",17,26414965,26446349,31385,1,"240055","ENSMUST00000053020.7",37044
"1888","chr17",26529838,26530055,218,"*","H33K36M_ATAC_peak_7235",85,".","Intron (ENSMUST00000235532.1/19252, intron 3 of 5)",17,26505590,26508519,2930,2,"19252","ENSMUST00000025025.6",-21319
"1889","chr17",26584527,26585034,508,"*","H33K36M_ATAC_peak_7236",137,".","Intron (ENSMUST00000167662.7/67458, intron 1 of 9)",17,26594876,26655352,60477,1,"67458","ENSMUST00000235915.1",-9842
"1890","chr17",26727167,26727454,288,"*","H33K36M_ATAC_peak_7238",70,".","Intron (ENSMUST00000062519.13/77128, intron 1 of 8)",17,26715724,26762298,46575,1,"77128","ENSMUST00000151681.1",11443
"1891","chr17",27154401,27154716,316,"*","H33K36M_ATAC_peak_7245",71,".","Intron (ENSMUST00000025046.3/271424, intron 2 of 5)",17,27143965,27167795,23831,2,"271424","ENSMUST00000025046.3",13079
"1892","chr17",27778704,27778986,283,"*","H33K36M_ATAC_peak_7249",91,".","Intron (ENSMUST00000114863.9/224647, intron 3 of 4)",17,27753277,27820452,67176,2,"224647","ENSMUST00000233508.1",41466
"1893","chr17",27800087,27800547,461,"*","H33K36M_ATAC_peak_7250",146,".","Intron (ENSMUST00000114863.9/224647, intron 1 of 4)",17,27753277,27820452,67176,2,"224647","ENSMUST00000233508.1",19905
"1894","chr17",28256889,28257243,355,"*","H33K36M_ATAC_peak_7253",79,".","Intron (ENSMUST00000002320.15/19015, intron 2 of 7)",17,28271708,28273163,1456,1,"69050","ENSMUST00000144200.1",-14465
"1895","chr17",28930805,28931065,261,"*","H33K36M_ATAC_peak_7260",56,".","Intron (ENSMUST00000148464.1/ENSMUST00000148464.1, intron 1 of 2)",17,28933984,28942264,8281,2,"69307","ENSMUST00000051526.5",11199
"1896","chr17",29095387,29095676,290,"*","H33K36M_ATAC_peak_7265",70,".","Intron (ENSMUST00000119901.8/12575, intron 1 of 2)",17,29093781,29100727,6947,1,"12575","ENSMUST00000233296.1",1606
"1897","chr17",29459585,29459788,204,"*","H33K36M_ATAC_peak_7268",57,".","Intron (ENSMUST00000234231.1/ENSMUST00000234231.1, intron 1 of 3)",17,29490753,29496112,5360,1,"18712","ENSMUST00000024811.8",-30965
"1898","chr17",31216471,31216669,199,"*","H33K36M_ATAC_peak_7279",44,".","Intron (ENSMUST00000236745.1/328795, intron 4 of 13)",17,31212297,31217982,5686,1,"328795","ENSMUST00000147686.1",4174
"1899","chr17",32117997,32118230,234,"*","H33K36M_ATAC_peak_7288",57,".","Intron (ENSMUST00000237900.1/ENSMUST00000237900.1, intron 1 of 1)",17,32078797,32107350,28554,2,"435518","ENSMUST00000183934.1",-10647
"1900","chr17",32161212,32161421,210,"*","H33K36M_ATAC_peak_7289",80,".","Intron (ENSMUST00000087723.4/18131, intron 2 of 32)",17,32120820,32166852,46033,2,"18131","ENSMUST00000087723.4",5431
"1901","chr17",32235897,32236118,222,"*","H33K36M_ATAC_peak_7290",57,".","Intron (ENSMUST00000003726.15/57261, intron 2 of 19)",17,32242163,32242507,345,1,"100043434","ENSMUST00000230961.2",-6045
"1902","chr17",34210590,34210868,279,"*","H33K36M_ATAC_peak_7322",75,".","Intron (ENSMUST00000025197.5/21355, intron 5 of 11)",17,34207706,34209220,1515,1,"21355","ENSMUST00000145528.1",2884
"1903","chr17",35996962,35997160,199,"*","H33K36M_ATAC_peak_7355",52,".","Intron (ENSMUST00000173900.1/77810, intron 1 of 1)",17,35994453,36038435,43983,1,"77810","ENSMUST00000173900.1",2509
"1904","chr17",36023732,36024195,464,"*","H33K36M_ATAC_peak_7356",80,".","Intron (ENSMUST00000173900.1/77810, intron 1 of 1)",17,36005695,36020560,14866,2,"15042","ENSMUST00000113760.9",-3172
"1905","chr17",36931780,36932005,226,"*","H33K36M_ATAC_peak_7365",45,".","Intron (ENSMUST00000174380.1/73286, intron 2 of 2)",17,36923792,36933432,9641,1,"73286","ENSMUST00000174380.1",7988
"1906","chr17",39256219,39256417,199,"*","H33K36M_ATAC_peak_7376",32,".","Intron (ENSMUST00000233623.1/ENSMUST00000233623.1, intron 1 of 1)",17,39406359,39410992,4634,1,"100126774","ENSMUST00000179848.1",-149942
"1907","chr17",40824615,40824855,241,"*","H33K36M_ATAC_peak_7382",77,".","Intron (ENSMUST00000024721.7/19743, intron 1 of 9)",17,40811184,40831245,20062,1,"19743","ENSMUST00000233619.1",13431
"1908","chr17",42480165,42480441,277,"*","H33K36M_ATAC_peak_7387",91,".","Intron (ENSMUST00000048691.5/627626, intron 3 of 3)",17,42556783,42611395,54613,2,"353344","ENSMUST00000068355.7",130954
"1909","chr17",42603466,42603675,210,"*","H33K36M_ATAC_peak_7390",118,".","Intron (ENSMUST00000068355.7/353344, intron 2 of 6)",17,42556783,42611395,54613,2,"353344","ENSMUST00000068355.7",7720
"1910","chr17",42658753,42658951,199,"*","H33K36M_ATAC_peak_7392",44,".","Intron (ENSMUST00000024711.10/78249, intron 9 of 9)",17,42657091,42692262,35172,2,"78249","ENSMUST00000170723.7",33311
"1911","chr17",43407655,43407883,229,"*","H33K36M_ATAC_peak_7397",53,".","Intron (ENSMUST00000226087.1/224792, intron 2 of 20)",17,43389488,43422587,33100,1,"224792","ENSMUST00000225466.1",18167
"1912","chr17",43495476,43495758,283,"*","H33K36M_ATAC_peak_7398",116,".","Intron (ENSMUST00000117137.7/17287, intron 5 of 13)",17,43497900,43500482,2583,2,"17287","ENSMUST00000130964.1",4724
"1913","chr17",44500320,44500735,416,"*","H33K36M_ATAC_peak_7404",40,".","Intron (ENSMUST00000162816.7/12393, intron 5 of 5)",17,44639681,44734693,95013,2,"12393","ENSMUST00000160199.1",233958
"1914","chr17",44592496,44592978,483,"*","H33K36M_ATAC_peak_7405",111,".","Intron (ENSMUST00000162816.7/12393, intron 5 of 5)",17,44639681,44734693,95013,2,"12393","ENSMUST00000160199.1",141715
"1915","chr17",44618256,44618459,204,"*","H33K36M_ATAC_peak_7406",66,".","Intron (ENSMUST00000162816.7/12393, intron 5 of 5)",17,44639681,44734693,95013,2,"12393","ENSMUST00000160199.1",116234
"1916","chr17",44653235,44653471,237,"*","H33K36M_ATAC_peak_7407",41,".","Intron (ENSMUST00000162816.7/12393, intron 3 of 5)",17,44639681,44734693,95013,2,"12393","ENSMUST00000160199.1",81222
"1917","chr17",44660213,44660425,213,"*","H33K36M_ATAC_peak_7408",89,".","Intron (ENSMUST00000162816.7/12393, intron 3 of 5)",17,44639681,44734693,95013,2,"12393","ENSMUST00000160199.1",74268
"1918","chr17",44677843,44678177,335,"*","H33K36M_ATAC_peak_7409",100,".","Intron (ENSMUST00000162816.7/12393, intron 3 of 5)",17,44639681,44734693,95013,2,"12393","ENSMUST00000160199.1",56516
"1919","chr17",45746885,45747249,365,"*","H33K36M_ATAC_peak_7418",94,".","Intron (ENSMUST00000180558.8/433111, intron 1 of 4)",17,45756710,45788594,31885,1,"433111","ENSMUST00000180519.1",-9461
"1920","chr17",45752694,45753109,416,"*","H33K36M_ATAC_peak_7419",94,".","Intron (ENSMUST00000180558.8/433111, intron 2 of 4)",17,45756710,45788594,31885,1,"433111","ENSMUST00000180519.1",-3601
"1921","chr17",46073960,46074259,300,"*","H33K36M_ATAC_peak_7422",31,".","Intron (ENSMUST00000233284.1/ENSMUST00000233284.1, intron 1 of 2)",17,46110986,46128910,17925,1,"68565","ENSMUST00000024763.9",-36727
"1922","chr17",46266230,46266428,199,"*","H33K36M_ATAC_peak_7428",50,".","Intron (ENSMUST00000180283.1/74094, intron 1 of 8)",17,46261972,46263958,1987,2,"74094","ENSMUST00000224696.1",-2272
"1923","chr17",46273753,46274161,409,"*","H33K36M_ATAC_peak_7429",75,".","Intron (ENSMUST00000180283.1/74094, intron 1 of 8)",17,46262417,46272155,9739,2,"74094","ENSMUST00000224901.1",-1598
"1924","chr17",46277731,46277933,203,"*","H33K36M_ATAC_peak_7430",97,".","Intron (ENSMUST00000180283.1/74094, intron 1 of 8)",17,46261551,46282656,21106,2,"74094","ENSMUST00000224230.1",4723
"1925","chr17",46691415,46691686,272,"*","H33K36M_ATAC_peak_7439",121,".","Intron (ENSMUST00000002839.8/21770, intron 2 of 14)",17,46686308,46686919,612,2,"21770","ENSMUST00000233757.1",-4496
"1926","chr17",46843219,46843421,203,"*","H33K36M_ATAC_peak_7444",77,".","Intron (ENSMUST00000233455.1/210982, intron 1 of 4)",17,46800652,46832314,31663,2,"210982","ENSMUST00000233537.1",-10905
"1927","chr17",46994953,46995313,361,"*","H33K36M_ATAC_peak_7448",77,".","Intron (ENSMUST00000113337.9/224826, intron 2 of 46)",17,46930248,47010479,80232,2,"224826","ENSMUST00000224759.1",15166
"1928","chr17",47484388,47484831,444,"*","H33K36M_ATAC_peak_7453",101,".","Intron (ENSMUST00000233174.1/63856, intron 7 of 7)",17,47501146,47502272,1127,2,"63856","ENSMUST00000233675.1",17441
"1929","chr17",47511002,47511534,533,"*","H33K36M_ATAC_peak_7456",170,".","Intron (ENSMUST00000182129.7/12445, intron 1 of 5)",17,47505241,47598649,93409,1,"12445","ENSMUST00000182506.7",5761
"1930","chr17",48963819,48964026,208,"*","H33K36M_ATAC_peak_7473",82,".","Intron (ENSMUST00000046254.2/70530, intron 1 of 2)",17,48932379,49097588,165210,1,"70530","ENSMUST00000046254.2",31440
"1931","chr17",49750854,49751273,420,"*","H33K36M_ATAC_peak_7476",65,".","Intron (ENSMUST00000024798.11/319991, intron 10 of 11)",17,49753911,49759033,5123,1,"319991","ENSMUST00000162419.1",-2638
"1932","chr17",49779552,49779832,281,"*","H33K36M_ATAC_peak_7477",121,".","Intron (ENSMUST00000162854.1/319991, intron 13 of 22)",17,49753911,49759033,5123,1,"319991","ENSMUST00000162419.1",25641
"1933","chr17",50795592,50795790,199,"*","H33K36M_ATAC_peak_7478",75,".","Intron (ENSMUST00000024717.9/72238, intron 17 of 21)",17,50698688,50699443,756,1,"12228","ENSMUST00000061681.8",96904
"1934","chr17",52712449,52712647,199,"*","H33K36M_ATAC_peak_7484",66,".","Intron (ENSMUST00000039366.10/211468, intron 1 of 15)",17,52602709,52979194,376486,1,"211468","ENSMUST00000039366.10",109740
"1935","chr17",53488566,53488992,427,"*","H33K36M_ATAC_peak_7487",58,".","Intron (ENSMUST00000017975.6/271457, intron 2 of 5)",17,53479234,53507680,28447,1,"271457","ENSMUST00000017975.6",9332
"1936","chr17",53512407,53512796,390,"*","H33K36M_ATAC_peak_7488",53,".","Intron (ENSMUST00000056198.3/110332, intron 2 of 2)",17,53507460,53539451,31992,2,"110332","ENSMUST00000056198.3",26655
"1937","chr17",53587222,53587420,199,"*","H33K36M_ATAC_peak_7490",58,".","Intron (ENSMUST00000163648.1/18519, intron 1 of 2)",17,53584126,53638422,54297,1,"18519","ENSMUST00000164390.1",3096
"1938","chr17",53587518,53587742,225,"*","H33K36M_ATAC_peak_7491",51,".","Intron (ENSMUST00000163648.1/18519, intron 1 of 2)",17,53584126,53638422,54297,1,"18519","ENSMUST00000164390.1",3392
"1939","chr17",53650413,53650738,326,"*","H33K36M_ATAC_peak_7492",85,".","Intron (ENSMUST00000000724.14/18519, intron 9 of 17)",17,53644697,53672071,27375,1,"18519","ENSMUST00000166525.1",5716
"1940","chr17",53664828,53665040,213,"*","H33K36M_ATAC_peak_7493",59,".","Intron (ENSMUST00000000724.14/18519, intron 14 of 17)",17,53659395,53670687,11293,1,"18519","ENSMUST00000171072.1",5433
"1941","chr17",55821661,55821991,331,"*","H33K36M_ATAC_peak_7498",109,".","Intron (ENSMUST00000025004.6/52614, intron 15 of 16)",17,55864892,55878930,14039,2,"104349","ENSMUST00000079642.7",56939
"1942","chr17",56026289,56026710,422,"*","H33K36M_ATAC_peak_7506",217,".","Intron (ENSMUST00000003268.10/20405, intron 1 of 9)",17,56017264,56036576,19313,2,"20405","ENSMUST00000233803.1",9866
"1943","chr17",56693907,56694154,248,"*","H33K36M_ATAC_peak_7534",94,".","Intron (ENSMUST00000232975.1/71810, intron 2 of 7)",17,56696735,56701509,4775,1,"71810","ENSMUST00000232922.1",-2581
"1944","chr17",56810277,56810604,328,"*","H33K36M_ATAC_peak_7537",106,".","Intron (ENSMUST00000086801.6/19725, intron 1 of 16)",17,56799909,56830939,31031,2,"19725","ENSMUST00000233643.1",20335
"1945","chr17",56930085,56930492,408,"*","H33K36M_ATAC_peak_7539",71,".","Intron (ENSMUST00000025053.9/64144, intron 1 of 11)",17,56892611,56935415,42805,2,"64144","ENSMUST00000025053.9",4923
"1946","chr17",57801226,57801494,269,"*","H33K36M_ATAC_peak_7553",69,".","Intron (ENSMUST00000076038.6/620292, intron 1 of 23)",17,57769570,58410355,640786,1,"620292","ENSMUST00000076038.6",31656
"1947","chr17",57988569,57988784,216,"*","H33K36M_ATAC_peak_7554",79,".","Intron (ENSMUST00000076038.6/620292, intron 3 of 23)",17,57769570,58410355,640786,1,"620292","ENSMUST00000076038.6",218999
"1948","chr17",62845765,62845963,199,"*","H33K36M_ATAC_peak_7560",50,".","Intron (ENSMUST00000076840.11/13640, intron 1 of 4)",17,62607319,62881144,273826,2,"13640","ENSMUST00000078839.4",35181
"1949","chr17",63948935,63949283,349,"*","H33K36M_ATAC_peak_7570",103,".","Intron (ENSMUST00000232945.1/14158, intron 9 of 14)",17,63937972,64139197,201226,1,"14158","ENSMUST00000038080.6",10963
"1950","chr17",64003428,64003808,381,"*","H33K36M_ATAC_peak_7571",140,".","Intron (ENSMUST00000232945.1/14158, intron 12 of 14)",17,63937972,64139197,201226,1,"14158","ENSMUST00000038080.6",65456
"1951","chr17",64093763,64094048,286,"*","H33K36M_ATAC_peak_7572",62,".","Intron (ENSMUST00000233190.1/14158, intron 15 of 17)",17,63937972,64139197,201226,1,"14158","ENSMUST00000038080.6",155791
"1952","chr17",64716201,64716504,304,"*","H33K36M_ATAC_peak_7577",43,".","Intron (ENSMUST00000086723.9/17158, intron 16 of 21)",17,64713619,64754838,41220,1,"17158","ENSMUST00000169668.1",2582
"1953","chr17",65702196,65702496,301,"*","H33K36M_ATAC_peak_7582",91,".","Intron (ENSMUST00000070673.8/106572, intron 3 of 6)",17,65637507,65642168,4662,2,"213272","ENSMUST00000050236.6",-60028
"1954","chr17",65737669,65737932,264,"*","H33K36M_ATAC_peak_7583",116,".","Intron (ENSMUST00000070673.8/106572, intron 1 of 6)",17,65721266,65772640,51375,2,"106572","ENSMUST00000233258.1",34708
"1955","chr17",65939872,65940178,307,"*","H33K36M_ATAC_peak_7587",117,".","Intron (ENSMUST00000233580.1/65960, intron 2 of 5)",17,65921972,65951115,29144,2,"65960","ENSMUST00000233580.1",10937
"1956","chr17",66352244,66352669,426,"*","H33K36M_ATAC_peak_7593",203,".","Intron (ENSMUST00000086693.11/68617, intron 10 of 13)",17,66343946,66346545,2600,2,"68617","ENSMUST00000129525.1",-5699
"1957","chr17",66358430,66358632,203,"*","H33K36M_ATAC_peak_7594",95,".","Intron (ENSMUST00000086693.11/68617, intron 8 of 13)",17,66343946,66346545,2600,2,"68617","ENSMUST00000129525.1",-11885
"1958","chr17",66364951,66365317,367,"*","H33K36M_ATAC_peak_7595",266,".","Intron (ENSMUST00000086693.11/68617, intron 8 of 13)",17,66366344,66374664,8321,2,"68617","ENSMUST00000129841.1",9347
"1959","chr17",66507722,66507920,199,"*","H33K36M_ATAC_peak_7598",81,".","Intron (ENSMUST00000167962.1/19328, intron 1 of 5)",17,66497490,66500319,2830,2,"19328","ENSMUST00000155026.1",-7403
"1960","chr17",66510207,66510702,496,"*","H33K36M_ATAC_peak_7599",173,".","Intron (ENSMUST00000167962.1/19328, intron 1 of 5)",17,66500349,66519377,19029,2,"19328","ENSMUST00000135620.1",8675
"1961","chr17",67585308,67585506,199,"*","H33K36M_ATAC_peak_7601",56,".","Intron (ENSMUST00000233130.1/102640031, intron 2 of 2)",17,67559748,67629332,69585,2,"102640031","ENSMUST00000233130.1",43826
"1962","chr17",67866516,67867211,696,"*","H33K36M_ATAC_peak_7602",133,".","Intron (ENSMUST00000024840.11/268970, intron 10 of 17)",17,67857417,67873048,15632,2,"268970","ENSMUST00000170813.7",5837
"1963","chr17",67978898,67979096,199,"*","H33K36M_ATAC_peak_7604",52,".","Intron (ENSMUST00000024840.11/268970, intron 1 of 17)",17,67842713,68004120,161408,2,"268970","ENSMUST00000024840.11",25024
"1964","chr17",67979340,67979585,246,"*","H33K36M_ATAC_peak_7605",89,".","Intron (ENSMUST00000024840.11/268970, intron 1 of 17)",17,67842713,68004120,161408,2,"268970","ENSMUST00000024840.11",24535
"1965","chr17",67988847,67989324,478,"*","H33K36M_ATAC_peak_7606",381,".","Intron (ENSMUST00000024840.11/268970, intron 1 of 17)",17,67842713,68004120,161408,2,"268970","ENSMUST00000024840.11",14796
"1966","chr17",67996100,67996298,199,"*","H33K36M_ATAC_peak_7607",82,".","Intron (ENSMUST00000024840.11/268970, intron 1 of 17)",17,67842713,68004120,161408,2,"268970","ENSMUST00000024840.11",7822
"1967","chr17",68089939,68090141,203,"*","H33K36M_ATAC_peak_7610",42,".","Intron (ENSMUST00000232839.1/ENSMUST00000232839.1, intron 1 of 3)",17,67842713,68004120,161408,2,"268970","ENSMUST00000024840.11",-85819
"1968","chr17",68152751,68153187,437,"*","H33K36M_ATAC_peak_7611",85,".","Intron (ENSMUST00000232839.1/ENSMUST00000232839.1, intron 1 of 3)",17,68273797,68457858,184062,1,"320858","ENSMUST00000150573.7",-120610
"1969","chr17",68163507,68163979,473,"*","H33K36M_ATAC_peak_7612",106,".","Intron (ENSMUST00000232839.1/ENSMUST00000232839.1, intron 1 of 3)",17,68273797,68457858,184062,1,"320858","ENSMUST00000150573.7",-109818
"1970","chr17",68165250,68165452,203,"*","H33K36M_ATAC_peak_7613",54,".","Intron (ENSMUST00000232839.1/ENSMUST00000232839.1, intron 1 of 3)",17,68273797,68457858,184062,1,"320858","ENSMUST00000150573.7",-108345
"1971","chr17",69227415,69227889,475,"*","H33K36M_ATAC_peak_7616",154,".","Intron (ENSMUST00000223610.1/13823, intron 3 of 3)",17,69243636,69289985,46350,1,"13823","ENSMUST00000223703.1",-15747
"1972","chr17",69255857,69256082,226,"*","H33K36M_ATAC_peak_7617",70,".","Intron (ENSMUST00000239167.1/13823, intron 9 of 21)",17,69262189,69285959,23771,1,"13823","ENSMUST00000224951.1",-6107
"1973","chr17",70342002,70342229,228,"*","H33K36M_ATAC_peak_7624",57,".","Intron (ENSMUST00000133983.7/224997, intron 3 of 13)",17,70424794,70819804,395011,1,"224997","ENSMUST00000155016.7",-82565
"1974","chr17",70429817,70430015,199,"*","H33K36M_ATAC_peak_7625",44,".","Intron (ENSMUST00000133983.7/224997, intron 4 of 13)",17,70424794,70819804,395011,1,"224997","ENSMUST00000155016.7",5023
"1975","chr17",70527239,70527437,199,"*","H33K36M_ATAC_peak_7626",57,".","Intron (ENSMUST00000133983.7/224997, intron 5 of 13)",17,70522162,70818302,296141,1,"224997","ENSMUST00000140728.7",5077
"1976","chr17",70633523,70633721,199,"*","H33K36M_ATAC_peak_7627",57,".","Intron (ENSMUST00000133983.7/224997, intron 6 of 13)",17,70561552,70816093,254542,1,"224997","ENSMUST00000097288.3",71971
"1977","chr17",70719949,70720299,351,"*","H33K36M_ATAC_peak_7628",298,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-88773
"1978","chr17",70720870,70721154,285,"*","H33K36M_ATAC_peak_7629",72,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-87918
"1979","chr17",70728720,70728928,209,"*","H33K36M_ATAC_peak_7630",55,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-80144
"1980","chr17",70729013,70729313,301,"*","H33K36M_ATAC_peak_7631",123,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-79759
"1981","chr17",70737433,70737765,333,"*","H33K36M_ATAC_peak_7632",96,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-71307
"1982","chr17",70738151,70738732,582,"*","H33K36M_ATAC_peak_7633",124,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-70340
"1983","chr17",70746749,70747024,276,"*","H33K36M_ATAC_peak_7634",127,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-62048
"1984","chr17",70748149,70748420,272,"*","H33K36M_ATAC_peak_7635",71,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-60652
"1985","chr17",70753625,70753979,355,"*","H33K36M_ATAC_peak_7636",47,".","Intron (ENSMUST00000133983.7/224997, intron 8 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-55093
"1986","chr17",70797212,70797877,666,"*","H33K36M_ATAC_peak_7637",98,".","Intron (ENSMUST00000133983.7/224997, intron 11 of 13)",17,70809072,70819401,10330,1,"224997","ENSMUST00000233780.1",-11195
"1987","chr17",71059288,71059539,252,"*","H33K36M_ATAC_peak_7642",101,".","Intron (ENSMUST00000024847.13/17929, intron 10 of 36)",17,71081301,71082590,1290,1,"17929","ENSMUST00000232716.1",-21762
"1988","chr17",71124326,71124617,292,"*","H33K36M_ATAC_peak_7643",85,".","Intron (ENSMUST00000024847.13/17929, intron 36 of 36)",17,71120904,71126856,5953,1,"17929","ENSMUST00000233790.1",3422
"1989","chr17",71153482,71153716,235,"*","H33K36M_ATAC_peak_7644",112,".","Intron (ENSMUST00000233463.1/ENSMUST00000233463.1, intron 1 of 3)",17,71182560,71235119,52560,1,"64898","ENSMUST00000142842.7",-28844
"1990","chr17",71165029,71165320,292,"*","H33K36M_ATAC_peak_7645",79,".","Intron (ENSMUST00000233463.1/ENSMUST00000233463.1, intron 1 of 3)",17,71182560,71235119,52560,1,"64898","ENSMUST00000142842.7",-17240
"1991","chr17",71795415,71796170,756,"*","H33K36M_ATAC_peak_7661",105,".","Intron (ENSMUST00000229288.1/78785, intron 2 of 5)",17,71782617,71857542,74926,1,"78785","ENSMUST00000230749.1",12798
"1992","chr17",72159119,72159455,337,"*","H33K36M_ATAC_peak_7662",102,".","Intron (ENSMUST00000086639.5/11682, intron 4 of 28)",17,71856286,71864273,7988,1,"78785","ENSMUST00000230290.1",302833
"1993","chr17",73112245,73112499,255,"*","H33K36M_ATAC_peak_7668",116,".","Intron (ENSMUST00000130574.3/225010, intron 1 of 1)",17,73107994,73243368,135375,1,"225010","ENSMUST00000067545.7",4251
