"","seqnames","start","end","width","strand","V4","V5","V6","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"4919","chr3",131564444,131565047,604,"*","H33K36M_ATAC_peak_11159",281,".","Promoter",3,131564768,131643671,78904,1,"23971","ENSMUST00000029666.13",0
"4920","chr3",132683751,132684295,545,"*","H33K36M_ATAC_peak_11165",147,".","Promoter",3,132660481,132684122,23642,2,"13722","ENSMUST00000198513.5",0
"4921","chr3",133091639,133092053,415,"*","H33K36M_ATAC_peak_11171",182,".","Promoter",3,132981752,133091825,110074,2,"67553","ENSMUST00000029651.10",0
"4922","chr3",133310032,133310254,223,"*","H33K36M_ATAC_peak_11175",59,".","Promoter",3,133310110,133378078,67969,1,"74776","ENSMUST00000029644.15",0
"4923","chr3",133310317,133310741,425,"*","H33K36M_ATAC_peak_11176",58,".","Promoter",3,133310482,133370447,59966,1,"74776","ENSMUST00000153387.5",0
"4924","chr3",133544173,133544525,353,"*","H33K36M_ATAC_peak_11177",162,".","Promoter",3,133463679,133544390,80712,2,"214133","ENSMUST00000098603.7",0
"4925","chr3",135211894,135212096,203,"*","H33K36M_ATAC_peak_11183",29,".","Promoter",3,135212537,135273611,61075,1,"229841","ENSMUST00000062893.11",-441
"4926","chr3",135212320,135212683,364,"*","H33K36M_ATAC_peak_11184",109,".","Promoter",3,135212537,135273611,61075,1,"229841","ENSMUST00000062893.11",0
"4927","chr3",135281108,135281367,260,"*","H33K36M_ATAC_peak_11185",123,".","Promoter",3,135281221,135304426,23206,1,"69772","ENSMUST00000120397.7",0
"4928","chr3",135422972,135423208,237,"*","H33K36M_ATAC_peak_11188",76,".","Promoter",3,135410012,135423407,13396,2,"67006","ENSMUST00000120988.1",199
"4929","chr3",135437990,135438489,500,"*","H33K36M_ATAC_peak_11189",203,".","Promoter",3,135438149,135465237,27089,1,"66105","ENSMUST00000196446.4",0
"4930","chr3",136669792,136670185,394,"*","H33K36M_ATAC_peak_11199",287,".","Promoter",3,136670124,136797838,127715,1,"19055","ENSMUST00000124206.1",0
"4931","chr3",137289497,137289695,199,"*","H33K36M_ATAC_peak_11203",57,".","Promoter",3,137289639,137300708,11070,1,"229861","ENSMUST00000197127.1",0
"4932","chr3",137864157,137864614,458,"*","H33K36M_ATAC_peak_11206",195,".","Promoter",3,137864487,137866922,2436,1,"51788","ENSMUST00000041045.13",0
"4933","chr3",137918445,137918643,199,"*","H33K36M_ATAC_peak_11207",55,".","Promoter",3,137918506,137928219,9714,1,"56692","ENSMUST00000197064.4",0
"4934","chr3",137981458,137981710,253,"*","H33K36M_ATAC_peak_11209",97,".","Promoter",3,137931007,137981545,50539,2,"26377","ENSMUST00000029806.12",0
"4935","chr3",138143559,138144022,464,"*","H33K36M_ATAC_peak_11211",174,".","Promoter",3,138143799,138148362,4564,1,"108943","ENSMUST00000159622.7",0
"4936","chr3",138217675,138217873,199,"*","H33K36M_ATAC_peak_11212",60,".","Promoter",3,138217760,138233382,15623,1,"11529","ENSMUST00000090171.6",0
"4937","chr3",138217932,138218298,367,"*","H33K36M_ATAC_peak_11213",52,".","Promoter",3,138217760,138233382,15623,1,"11529","ENSMUST00000090171.6",172
"4938","chr3",138442706,138443253,548,"*","H33K36M_ATAC_peak_11215",230,".","Promoter",3,138443093,138455499,12407,1,"11532","ENSMUST00000005964.6",0
"4939","chr3",138489310,138489761,452,"*","H33K36M_ATAC_peak_11217",136,".","Promoter",3,138458956,138489515,30560,2,"75624","ENSMUST00000029804.12",0
"4940","chr3",138526867,138527313,447,"*","H33K36M_ATAC_peak_11218",97,".","Promoter",3,138527285,138555558,28274,1,"13684","ENSMUST00000196990.4",0
"4941","chr3",138742979,138743284,306,"*","H33K36M_ATAC_peak_11221",172,".","Promoter",3,138742769,138894484,151716,1,"56224","ENSMUST00000153336.5",210
"4942","chr3",139075327,139075657,331,"*","H33K36M_ATAC_peak_11227",127,".","Promoter",3,138925902,139075201,149300,2,"229877","ENSMUST00000098574.8",-126
"4943","chr3",141465241,141465658,418,"*","H33K36M_ATAC_peak_11233",151,".","Promoter",3,141465574,141829469,363896,1,"22253","ENSMUST00000075282.9",0
"4944","chr3",142394771,142395125,355,"*","H33K36M_ATAC_peak_11243",117,".","Promoter",3,142242680,142395578,152899,2,"56376","ENSMUST00000198381.4",453
"4945","chr3",142395546,142395905,360,"*","H33K36M_ATAC_peak_11244",174,".","Promoter",3,142239590,142395693,156104,2,"56376","ENSMUST00000029941.15",0
"4946","chr3",142560408,142560917,510,"*","H33K36M_ATAC_peak_11248",102,".","Promoter",3,142560411,142573207,12797,1,"55932","ENSMUST00000106221.7",0
"4947","chr3",142620481,142620735,255,"*","H33K36M_ATAC_peak_11249",63,".","Promoter",3,142620602,142638008,17407,1,"14469","ENSMUST00000165774.7",0
"4948","chr3",142700820,142701176,357,"*","H33K36M_ATAC_peak_11250",621,".","Promoter",3,142701051,142744527,43477,1,"229905","ENSMUST00000106218.7",0
"4949","chr3",142764989,142765362,374,"*","H33K36M_ATAC_peak_11251",213,".","Promoter",3,142765045,142783606,18562,1,"229906","ENSMUST00000029938.9",0
"4950","chr3",142882001,142882608,608,"*","H33K36M_ATAC_peak_11253",97,".","Promoter",3,142790902,142882004,91103,2,"109333","ENSMUST00000043812.14",0
"4951","chr3",144202214,144202412,199,"*","H33K36M_ATAC_peak_11257",50,".","Promoter",3,144188530,144202396,13867,2,"16911","ENSMUST00000121796.7",0
"4952","chr3",144205409,144205747,339,"*","H33K36M_ATAC_peak_11258",200,".","Promoter",3,144188683,144205220,16538,2,"16911","ENSMUST00000196264.4",-189
"4953","chr3",144570158,144570589,432,"*","H33K36M_ATAC_peak_11261",347,".","Promoter",3,144429706,144570181,140476,2,"23908","ENSMUST00000043325.8",0
"4954","chr3",144720395,144720660,266,"*","H33K36M_ATAC_peak_11264",92,".","Promoter",3,144688844,144720335,31492,2,"54673","ENSMUST00000163279.5",-60
"4955","chr3",145118352,145118977,626,"*","H33K36M_ATAC_peak_11265",262,".","Promoter",3,145118589,145153895,35307,1,"52184","ENSMUST00000098538.8",0
"4956","chr3",145923781,145924522,742,"*","H33K36M_ATAC_peak_11269",302,".","Promoter",3,145924262,145934356,10095,1,"12042","ENSMUST00000029842.8",0
"4957","chr3",145937817,145938101,285,"*","H33K36M_ATAC_peak_11270",138,".","Promoter",3,145938014,145944829,6816,1,"66421","ENSMUST00000039571.13",0
"4958","chr3",145988247,145988671,425,"*","H33K36M_ATAC_peak_11271",103,".","Promoter",3,145988653,146021720,33068,1,"214804","ENSMUST00000200546.1",0
"4959","chr3",146108006,146108244,239,"*","H33K36M_ATAC_peak_11273",76,".","Promoter",3,146040526,146108130,67605,2,"242253","ENSMUST00000160285.1",0
"4960","chr3",146404416,146404771,356,"*","H33K36M_ATAC_peak_11277",134,".","Promoter",3,146404642,146439782,35141,1,"99167","ENSMUST00000106151.7",0
"4961","chr3",146450311,146450841,531,"*","H33K36M_ATAC_peak_11279",162,".","Promoter",3,146450470,146465849,15380,1,"74245","ENSMUST00000061937.12",0
"4962","chr3",146499515,146499762,248,"*","H33K36M_ATAC_peak_11280",81,".","Promoter",3,146457203,146499753,42551,2,"70951","ENSMUST00000029839.10",0
"4963","chr3",146521296,146521617,322,"*","H33K36M_ATAC_peak_11281",161,".","Promoter",3,146505956,146521429,15474,2,"70285","ENSMUST00000029838.10",0
"4964","chr3",146812452,146812650,199,"*","H33K36M_ATAC_peak_11282",33,".","Promoter",3,146729574,146812960,83387,2,"18749","ENSMUST00000102515.9",310
"4965","chr3",146852014,146852672,659,"*","H33K36M_ATAC_peak_11283",186,".","Promoter",3,146852367,146940256,87890,1,"70892","ENSMUST00000038090.11",0
"4966","chr3",148989445,148989892,448,"*","H33K36M_ATAC_peak_11293",73,".","Promoter",3,148888941,148989316,100376,2,"99633","ENSMUST00000098518.2",-129
"4967","chr3",152108673,152108880,208,"*","H33K36M_ATAC_peak_11304",64,".","Promoter",3,152093533,152108522,14990,2,"54120","ENSMUST00000152283.7",-151
"4968","chr3",152193685,152194022,338,"*","H33K36M_ATAC_peak_11311",223,".","Promoter",3,152183955,152193845,9891,2,"67035","ENSMUST00000050073.12",0
"4969","chr3",152346221,152346506,286,"*","H33K36M_ATAC_peak_11313",72,".","Promoter",3,152346478,152393333,46856,1,"170822","ENSMUST00000117492.8",0
"4970","chr3",152395743,152396101,359,"*","H33K36M_ATAC_peak_11315",135,".","Promoter",3,152396003,152462826,66824,1,"108946","ENSMUST00000106100.8",0
"4971","chr3",153912992,153913192,201,"*","H33K36M_ATAC_peak_11323",53,".","Promoter",3,153907289,153913009,5721,2,"19352","ENSMUST00000089950.10",0
"4972","chr3",153944350,153944978,629,"*","H33K36M_ATAC_peak_11325",212,".","Promoter",3,153922357,153944632,22276,2,"11364","ENSMUST00000072697.12",0
"4973","chr3",154596557,154596955,399,"*","H33K36M_ATAC_peak_11329",92,".","Promoter",3,154596711,154623180,26470,1,"12972","ENSMUST00000192462.5",0
"4974","chr3",154597046,154597530,485,"*","H33K36M_ATAC_peak_11330",200,".","Promoter",3,154597144,154622167,25024,1,"12972","ENSMUST00000194876.5",0
"4975","chr3",155093118,155093762,645,"*","H33K36M_ATAC_peak_11336",365,".","Promoter",3,155093434,155102626,9193,1,"74435","ENSMUST00000195418.5",0
"4976","chr3",156560687,156560983,297,"*","H33K36M_ATAC_peak_11338",73,".","Promoter",3,156546761,156561582,14822,2,"329782","ENSMUST00000148224.1",599
"4977","chr3",157533922,157534243,322,"*","H33K36M_ATAC_peak_11340",182,".","Promoter",3,157527515,157534090,6576,2,"381498","ENSMUST00000196791.1",0
"4978","chr3",157534315,157534750,436,"*","H33K36M_ATAC_peak_11341",69,".","Promoter",3,157534359,157548336,13978,1,"53861","ENSMUST00000029831.15",0
"4979","chr3",157924849,157925309,461,"*","H33K36M_ATAC_peak_11343",564,".","Promoter",3,157894248,157925077,30830,2,"107869","ENSMUST00000118539.1",0
"4980","chr3",157946795,157947304,510,"*","H33K36M_ATAC_peak_11345",202,".","Promoter",3,157947239,158007428,60190,1,"433667","ENSMUST00000199727.4",0
"4981","chr3",158031490,158031869,380,"*","H33K36M_ATAC_peak_11346",91,".","Promoter",3,158010919,158031766,20848,2,"69207","ENSMUST00000072875.14",0
"4982","chr3",158036508,158036792,285,"*","H33K36M_ATAC_peak_11347",224,".","Promoter",3,158036662,158068487,31826,1,"67144","ENSMUST00000072080.9",0
"4983","chr3",159495205,159495542,338,"*","H33K36M_ATAC_peak_11350",331,".","Promoter",3,159495433,159529955,34523,1,"76131","ENSMUST00000120272.7",0
"4984","chr3",159840309,159840521,213,"*","H33K36M_ATAC_peak_11354",68,".","Promoter",3,159839910,159873404,33495,1,"68151","ENSMUST00000196276.1",399
"4985","chr4",3574544,3575033,490,"*","H33K36M_ATAC_peak_11361",165,".","Promoter",4,3574875,3616619,41745,1,"116940","ENSMUST00000052712.5",0
"4986","chr4",3835485,3835865,381,"*","H33K36M_ATAC_peak_11362",220,".","Promoter",4,3831334,3835665,4332,2,"67427","ENSMUST00000138502.1",0
"4987","chr4",3938494,3939040,547,"*","H33K36M_ATAC_peak_11365",352,".","Promoter",4,3938888,3943523,4636,1,"66433","ENSMUST00000108386.7",0
"4988","chr4",4792511,4792743,233,"*","H33K36M_ATAC_peak_11371",106,".","Promoter",4,4762484,4793355,30872,2,"242291","ENSMUST00000084949.2",612
"4989","chr4",4793241,4793517,277,"*","H33K36M_ATAC_peak_11372",118,".","Promoter",4,4762484,4793355,30872,2,"242291","ENSMUST00000084949.2",0
"4990","chr4",5644351,5644549,199,"*","H33K36M_ATAC_peak_11379",42,".","Promoter",4,5644235,6108223,463989,1,"242297","ENSMUST00000126564.7",116
"4991","chr4",5798158,5798393,236,"*","H33K36M_ATAC_peak_11381",99,".","Promoter",4,5798084,5798531,448,1,"242297","ENSMUST00000145365.1",74
"4992","chr4",6190855,6191187,333,"*","H33K36M_ATAC_peak_11383",376,".","Promoter",4,6191098,6221688,30591,1,"68053","ENSMUST00000029907.5",0
"4993","chr4",6365619,6366165,547,"*","H33K36M_ATAC_peak_11385",171,".","Promoter",4,6365650,6396284,30635,1,"53378","ENSMUST00000029912.10",0
"4994","chr4",7560481,7560803,323,"*","H33K36M_ATAC_peak_11390",61,".","Promoter",4,7560688,7573801,13114,1,"71510","ENSMUST00000129988.1",0
"4995","chr4",8535489,8535693,205,"*","H33K36M_ATAC_peak_11394",95,".","Promoter",4,8535644,8607778,72135,1,"59021","ENSMUST00000060232.7",0
"4996","chr4",9669054,9669515,462,"*","H33K36M_ATAC_peak_11403",430,".","Promoter",4,9449079,9669162,220084,2,"65973","ENSMUST00000078139.12",0
"4997","chr4",9770668,9771061,394,"*","H33K36M_ATAC_peak_11405",179,".","Promoter",4,9770797,9820286,49490,1,"320152","ENSMUST00000154082.1",0
"4998","chr4",10873886,10874180,295,"*","H33K36M_ATAC_peak_11408",109,".","Promoter",4,10874498,10899421,24924,1,"67157","ENSMUST00000080517.13",-318
"4999","chr4",11076176,11076374,199,"*","H33K36M_ATAC_peak_11409",67,".","Promoter",4,11051045,11076204,25160,2,"76947","ENSMUST00000058183.8",0
"5000","chr4",11156141,11156533,393,"*","H33K36M_ATAC_peak_11411",137,".","Promoter",4,11156431,11174379,17949,1,"60599","ENSMUST00000029865.3",0
"5001","chr4",11191196,11191740,545,"*","H33K36M_ATAC_peak_11412",108,".","Promoter",4,11191351,11193961,2611,1,"12448","ENSMUST00000145430.7",0
"5002","chr4",11253895,11254458,564,"*","H33K36M_ATAC_peak_11413",226,".","Promoter",4,11199158,11254258,55101,2,"72656","ENSMUST00000044616.9",0
"5003","chr4",11322048,11322413,366,"*","H33K36M_ATAC_peak_11414",108,".","Promoter",4,11261315,11322137,60823,2,"381510","ENSMUST00000084892.11",0
"5004","chr4",11485755,11486085,331,"*","H33K36M_ATAC_peak_11416",183,".","Promoter",4,11485958,11527621,41664,1,"66185","ENSMUST00000055372.13",0
"5005","chr4",11558732,11558980,249,"*","H33K36M_ATAC_peak_11417",108,".","Promoter",4,11558922,11593653,34732,1,"623474","ENSMUST00000179498.1",0
"5006","chr4",11704145,11704513,369,"*","H33K36M_ATAC_peak_11421",71,".","Promoter",4,11704457,11714752,10296,1,"14579","ENSMUST00000108304.8",0
"5007","chr4",11965662,11965882,221,"*","H33K36M_ATAC_peak_11424",68,".","Promoter",4,11959807,11965821,6015,2,"381511","ENSMUST00000108301.7",0
"5008","chr4",11966322,11966777,456,"*","H33K36M_ATAC_peak_11425",84,".","Promoter",4,11966565,11994280,27716,1,"100503636","ENSMUST00000154194.1",0
"5009","chr4",12087760,12088107,348,"*","H33K36M_ATAC_peak_11428",199,".","Promoter",4,12039355,12087957,48603,2,"329795","ENSMUST00000050686.9",0
"5010","chr4",12089185,12089457,273,"*","H33K36M_ATAC_peak_11429",126,".","Promoter",4,12089439,12095922,6484,1,"77604","ENSMUST00000095143.8",0
"5011","chr4",12171721,12172055,335,"*","H33K36M_ATAC_peak_11430",89,".","Promoter",4,12153409,12172015,18607,2,"68099","ENSMUST00000108285.8",0
"5012","chr4",12906634,12907329,696,"*","H33K36M_ATAC_peak_11434",340,".","Promoter",4,12906838,12980873,74036,1,"208820","ENSMUST00000143186.7",0
"5013","chr4",14621848,14622093,246,"*","H33K36M_ATAC_peak_11443",66,".","Promoter",4,14502430,14621805,119376,2,"208890","ENSMUST00000042221.13",-43
"5014","chr4",14826308,14826751,444,"*","H33K36M_ATAC_peak_11444",457,".","Promoter",4,14809498,14826587,17090,2,"72201","ENSMUST00000117268.8",0
"5015","chr4",14863852,14864380,529,"*","H33K36M_ATAC_peak_11446",241,".","Promoter",4,14864076,14915176,51101,1,"72519","ENSMUST00000029875.3",0
"5016","chr4",15265513,15265896,384,"*","H33K36M_ATAC_peak_11452",150,".","Promoter",4,15265831,15286753,20923,1,"100201","ENSMUST00000062684.8",0
"5017","chr4",15265957,15266181,225,"*","H33K36M_ATAC_peak_11453",80,".","Promoter",4,15265831,15286753,20923,1,"100201","ENSMUST00000062684.8",126
"5018","chr4",15945265,15945527,263,"*","H33K36M_ATAC_peak_11454",124,".","Promoter",4,15917240,15945507,28268,2,"67460","ENSMUST00000029877.8",0
"5019","chr4",15957871,15958646,776,"*","H33K36M_ATAC_peak_11455",118,".","Promoter",4,15957925,15992589,34665,1,"27354","ENSMUST00000029879.14",0
"5020","chr4",16013627,16014154,528,"*","H33K36M_ATAC_peak_11457",143,".","Promoter",4,15997121,16013888,16768,2,"209212","ENSMUST00000037198.9",0
"5021","chr4",16163400,16164169,770,"*","H33K36M_ATAC_peak_11459",475,".","Promoter",4,16164110,16266225,102116,1,"100415915","ENSMUST00000151122.1",0
"5022","chr4",17852991,17853473,483,"*","H33K36M_ATAC_peak_11466",97,".","Promoter",4,17853091,17996293,143203,1,"17389","ENSMUST00000142434.7",0
"5023","chr4",19569924,19570281,358,"*","H33K36M_ATAC_peak_11469",149,".","Promoter",4,19519254,19570108,50855,2,"70568","ENSMUST00000029885.4",0
"5024","chr4",19574884,19575350,467,"*","H33K36M_ATAC_peak_11470",220,".","Promoter",4,19575162,19598654,23493,1,"66302","ENSMUST00000108253.7",0
"5025","chr4",19708600,19708810,211,"*","H33K36M_ATAC_peak_11471",66,".","Promoter",4,19608303,19708993,100691,2,"107568","ENSMUST00000108246.8",183
"5026","chr4",19708977,19709350,374,"*","H33K36M_ATAC_peak_11472",142,".","Promoter",4,19608303,19708993,100691,2,"107568","ENSMUST00000108246.8",0
"5027","chr4",19718801,19719018,218,"*","H33K36M_ATAC_peak_11473",41,".","Promoter",4,19716732,19719886,3155,2,"102632246","ENSMUST00000124319.7",868
"5028","chr4",20041754,20042122,369,"*","H33K36M_ATAC_peak_11475",77,".","Promoter",4,20042052,20066750,24699,1,"14590","ENSMUST00000098242.3",0
"5029","chr4",21727439,21727912,474,"*","H33K36M_ATAC_peak_11484",315,".","Promoter",4,21727701,21750546,22846,1,"51813","ENSMUST00000065928.10",0
"5030","chr4",21766988,21767380,393,"*","H33K36M_ATAC_peak_11485",140,".","Promoter",4,21757382,21767212,9831,2,"77032","ENSMUST00000029915.5",0
"5031","chr4",21776022,21776327,306,"*","H33K36M_ATAC_peak_11486",135,".","Promoter",4,21776261,21784840,8580,1,"77593","ENSMUST00000125262.1",0
"5032","chr4",21847389,21848132,744,"*","H33K36M_ATAC_peak_11487",179,".","Promoter",4,21847583,21876475,28893,1,"66625","ENSMUST00000029911.11",0
"5033","chr4",21879567,21879963,397,"*","H33K36M_ATAC_peak_11488",65,".","Promoter",4,21879673,21912162,32490,1,"230027","ENSMUST00000029909.2",0
"5034","chr4",21931241,21931586,346,"*","H33K36M_ATAC_peak_11489",84,".","Promoter",4,21931329,21994146,62818,1,"76132","ENSMUST00000124440.7",0
"5035","chr4",22357379,22357975,597,"*","H33K36M_ATAC_peak_11492",151,".","Promoter",4,22357543,22376725,19183,1,"269514","ENSMUST00000131972.7",0
"5036","chr4",24496191,24496531,341,"*","H33K36M_ATAC_peak_11498",173,".","Promoter",4,24496451,24581338,84888,1,"212377","ENSMUST00000173079.7",0
"5037","chr4",24897827,24898333,507,"*","H33K36M_ATAC_peak_11501",111,".","Promoter",4,24898083,24905001,6919,1,"68493","ENSMUST00000029925.9",0
"5038","chr4",24966106,24966575,470,"*","H33K36M_ATAC_peak_11502",235,".","Promoter",4,24966407,25007300,40894,1,"81006","ENSMUST00000151006.1",0
"5039","chr4",25281308,25282033,726,"*","H33K36M_ATAC_peak_11504",243,".","Promoter",4,25248600,25281760,33161,2,"67490","ENSMUST00000142949.7",0
"5040","chr4",26346524,26347097,574,"*","H33K36M_ATAC_peak_11508",317,".","Promoter",4,26324506,26346891,22386,2,"242362","ENSMUST00000041374.7",0
"5041","chr4",26347330,26347588,259,"*","H33K36M_ATAC_peak_11509",115,".","Promoter",4,26340751,26346891,6141,2,"242362","ENSMUST00000153813.1",-439
"5042","chr4",28812751,28813178,428,"*","H33K36M_ATAC_peak_11515",273,".","Promoter",4,28813131,28947047,133917,1,"13841","ENSMUST00000080934.10",0
"5043","chr4",31963707,31964171,465,"*","H33K36M_ATAC_peak_11521",272,".","Promoter",4,31964097,32023467,59371,1,"26409","ENSMUST00000037607.10",0
"5044","chr4",32615017,32615518,502,"*","H33K36M_ATAC_peak_11529",387,".","Promoter",4,32615451,32631810,16360,1,"26885","ENSMUST00000124278.7",0
"5045","chr4",32656928,32657126,199,"*","H33K36M_ATAC_peak_11530",50,".","Promoter",4,32657119,32775207,118089,1,"100019","ENSMUST00000071642.10",0
"5046","chr4",32800157,32800442,286,"*","H33K36M_ATAC_peak_11531",31,".","Promoter",4,32800253,32801383,1131,1,"108755","ENSMUST00000062802.4",0
"5047","chr4",33031277,33031590,314,"*","H33K36M_ATAC_peak_11532",123,".","Promoter",4,33027142,33031323,4182,2,"100504166","ENSMUST00000155691.1",0
"5048","chr4",33247506,33247981,476,"*","H33K36M_ATAC_peak_11533",179,".","Promoter",4,33246004,33247575,1572,2,"108767","ENSMUST00000155616.1",0
"5049","chr4",33248437,33248856,420,"*","H33K36M_ATAC_peak_11534",194,".","Promoter",4,33245423,33248510,3088,2,"108767","ENSMUST00000049357.9",0
"5050","chr4",33290089,33290444,356,"*","H33K36M_ATAC_peak_11536",293,".","Promoter",4,33246012,33290163,44152,2,"108767","ENSMUST00000137589.1",0
"5051","chr4",33310023,33310349,327,"*","H33K36M_ATAC_peak_11537",111,".","Promoter",4,33310311,33502614,192304,1,"24018","ENSMUST00000108153.8",0
"5052","chr4",34550338,34550630,293,"*","H33K36M_ATAC_peak_11541",154,".","Promoter",4,34550937,34566908,15972,1,"433693","ENSMUST00000084299.5",-307
"5053","chr4",34551499,34551871,373,"*","H33K36M_ATAC_peak_11542",274,".","Promoter",4,34550951,34562769,11819,1,"433693","ENSMUST00000132230.1",548
"5054","chr4",34614764,34615126,363,"*","H33K36M_ATAC_peak_11543",255,".","Promoter",4,34614957,34660167,45211,1,"109093","ENSMUST00000029968.13",0
"5055","chr4",34686929,34687607,679,"*","H33K36M_ATAC_peak_11544",189,".","Promoter",4,34663257,34687438,24182,2,"24060","ENSMUST00000029970.13",0
"5056","chr4",34730164,34730363,200,"*","H33K36M_ATAC_peak_11545",80,".","Promoter",4,34688559,34730206,41648,2,"69329","ENSMUST00000029971.11",0
"5057","chr4",34778189,34778573,385,"*","H33K36M_ATAC_peak_11546",104,".","Promoter",4,34768664,34778270,9607,2,"66291","ENSMUST00000108132.7",0
"5058","chr4",34882897,34883139,243,"*","H33K36M_ATAC_peak_11548",66,".","Promoter",4,34803113,34882930,79818,2,"30046","ENSMUST00000098163.8",0
"5059","chr4",35157373,35157604,232,"*","H33K36M_ATAC_peak_11555",159,".","Promoter",4,34949074,35157484,208411,2,"214944","ENSMUST00000102975.9",0
"5060","chr4",35226055,35226322,268,"*","H33K36M_ATAC_peak_11557",177,".","Promoter",4,35191285,35226123,34839,2,"73205","ENSMUST00000084724.9",0
"5061","chr4",40142816,40143734,919,"*","H33K36M_ATAC_peak_11563",414,".","Promoter",4,40143081,40198338,55258,1,"11428","ENSMUST00000102973.3",0
"5062","chr4",40268489,40268696,208,"*","H33K36M_ATAC_peak_11564",77,".","Promoter",4,40269579,40270940,1362,1,"100504309","ENSMUST00000129758.2",-883
"5063","chr4",40269476,40270056,581,"*","H33K36M_ATAC_peak_11565",413,".","Promoter",4,40269579,40270940,1362,1,"100504309","ENSMUST00000129758.2",0
"5064","chr4",40279249,40279702,454,"*","H33K36M_ATAC_peak_11566",49,".","Promoter",4,40270591,40279421,8831,2,"230075","ENSMUST00000095128.9",0
"5065","chr4",40703072,40703407,336,"*","H33K36M_ATAC_peak_11568",124,".","Promoter",4,40682382,40703194,20813,2,"66408","ENSMUST00000030119.9",0
"5066","chr4",40721986,40722855,870,"*","H33K36M_ATAC_peak_11569",121,".","Promoter",4,40722150,40723795,1646,1,"15502","ENSMUST00000139406.1",0
"5067","chr4",40757741,40758132,392,"*","H33K36M_ATAC_peak_11570",138,".","Promoter",4,40736542,40757923,21382,2,"74255","ENSMUST00000030117.4",0
"5068","chr4",40853804,40854365,562,"*","H33K36M_ATAC_peak_11574",86,".","Promoter",4,40804602,40854005,49404,2,"14595","ENSMUST00000030121.12",0
"5069","chr4",40948200,40948586,387,"*","H33K36M_ATAC_peak_11575",203,".","Promoter",4,40936398,40948281,11884,2,"12017","ENSMUST00000108089.7",0
"5070","chr4",40970829,40971056,228,"*","H33K36M_ATAC_peak_11576",73,".","Promoter",4,40970906,41012608,41703,1,"74164","ENSMUST00000091614.6",0
"5071","chr4",41124219,41124586,368,"*","H33K36M_ATAC_peak_11577",327,".","Promoter",4,41114427,41124455,10029,2,"230082","ENSMUST00000030138.8",0
"5072","chr4",41275405,41275653,249,"*","H33K36M_ATAC_peak_11578",77,".","Promoter",4,41194313,41275144,80832,2,"68926","ENSMUST00000108068.7",-261
"5073","chr4",41314815,41315178,364,"*","H33K36M_ATAC_peak_11579",84,".","Promoter",4,41291300,41314889,23590,2,"68970","ENSMUST00000030145.8",0
"5074","chr4",41348774,41349223,450,"*","H33K36M_ATAC_peak_11580",190,".","Promoter",4,41348996,41389766,40771,1,"67123","ENSMUST00000108060.9",0
"5075","chr4",41464744,41465281,538,"*","H33K36M_ATAC_peak_11581",268,".","Promoter",4,41390745,41464840,74096,2,"109242","ENSMUST00000108055.8",0
"5076","chr4",41502515,41502842,328,"*","H33K36M_ATAC_peak_11582",56,".","Promoter",4,41499494,41502668,3175,2,"329828","ENSMUST00000149596.1",0
"5077","chr4",41503011,41503401,391,"*","H33K36M_ATAC_peak_11583",133,".","Promoter",4,41495604,41503076,7473,2,"329828","ENSMUST00000054920.4",0
"5078","chr4",41569411,41569759,349,"*","H33K36M_ATAC_peak_11584",143,".","Promoter",4,41517691,41569509,51819,2,"71901","ENSMUST00000108049.8",0
"5079","chr4",41640032,41640440,409,"*","H33K36M_ATAC_peak_11585",77,".","Promoter",4,41638144,41640324,2181,2,"69638","ENSMUST00000127306.1",0
"5080","chr4",41723072,41723421,350,"*","H33K36M_ATAC_peak_11586",107,".","Promoter",4,41714798,41723163,8366,2,"53598","ENSMUST00000171641.1",0
"5081","chr4",41741285,41741534,250,"*","H33K36M_ATAC_peak_11587",73,".","Promoter",4,41738493,41741359,2867,2,"18391","ENSMUST00000059354.14",0
"5082","chr4",41760328,41760611,284,"*","H33K36M_ATAC_peak_11588",90,".","Promoter",4,41760454,41769474,9021,1,"16157","ENSMUST00000108040.7",0
"5083","chr4",42949527,42949941,415,"*","H33K36M_ATAC_peak_11589",139,".","Promoter",4,42949814,42959425,9612,1,"56323","ENSMUST00000037872.9",0
"5084","chr4",43000385,43000869,485,"*","H33K36M_ATAC_peak_11590",180,".","Promoter",4,42979963,43000507,20545,2,"269523","ENSMUST00000030164.7",0
"5085","chr4",43031329,43031552,224,"*","H33K36M_ATAC_peak_11592",151,".","Promoter",4,43028229,43031456,3228,2,"66592","ENSMUST00000136326.7",0
"5086","chr4",43040227,43040590,364,"*","H33K36M_ATAC_peak_11593",178,".","Promoter",4,43032414,43040288,7875,2,"230088","ENSMUST00000107958.7",0
"5087","chr4",43045747,43046246,500,"*","H33K36M_ATAC_peak_11594",95,".","Promoter",4,43032414,43045797,13384,2,"230088","ENSMUST00000107956.7",0
"5088","chr4",43406255,43406545,291,"*","H33K36M_ATAC_peak_11596",57,".","Promoter",4,43406435,43427088,20654,1,"100213","ENSMUST00000098106.8",0
"5089","chr4",43442023,43442666,644,"*","H33K36M_ATAC_peak_11597",90,".","Promoter",4,43441939,43448064,6126,1,"21754","ENSMUST00000060864.12",84
